id,Job Title,Salary Estimate,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,hourly,employer_provided,min_salary,max_salary,avg_salary,company_txt,job_state,same_state,age,python_yn,R_yn,spark,aws,excel,job_simp,seniority,desc_len,num_comp
227,"Data Scientist (Actuary, FSA or ASA)",$81K-$133K (Glassdoor est.),3.8,"Legal & General America
3.8","Frederick, MD","Frederick, MD",501 to 1000 employees,1981,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),-1,0,0,81,133,107,Legal & General America,MD,1,39,1,0,0,0,1,data scientist,na,3010,0
228,System and Data Analyst,$42K-$76K (Glassdoor est.),3.7,"Corcentric
3.7","Cherry Hill, NJ","Cherry Hill, NJ",201 to 500 employees,1996,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,42,76,59,Corcentric,NJ,1,24,0,0,0,0,1,analyst,na,2774,0
229,Data Scientist,$66K-$111K (Glassdoor est.),3.5,"U.Group
3.5","Indianapolis, IN","Arlington, VA",201 to 500 employees,2019,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),-1,0,0,66,111,88.5,U.Group,IN,0,1,0,0,0,1,0,data scientist,na,7107,0
230,Data Engineer 5 - Contract (Remote),$74K-$140K (Glassdoor est.),4.2,"The Church of Jesus Christ of Latter-day Saints
4.2","Riverton, UT","Salt Lake City, UT",10000+ employees,-1,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,-1,0,0,74,140,107,The Church of Jesus Christ of Latter-day Saints,UT,0,-1,0,0,0,0,1,data engineer,na,2617,0
231,Digital Health Data Scientist,$63K-$110K (Glassdoor est.),4,"Pfizer
4.0","Cambridge, MA","New York, NY",10000+ employees,1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,63,110,86.5,Pfizer,MA,0,171,1,0,0,1,1,data scientist,na,3698,0
232,Data Scientist,$63K-$105K (Glassdoor est.),4.3,"SMC 3
4.3","Louisville, KY","Peachtree City, GA",51 to 200 employees,1935,Nonprofit Organization,Logistics & Supply Chain,Transportation & Logistics,$10 to $25 million (USD),-1,0,0,63,105,84,SMC 3,KY,0,85,1,0,0,0,1,data scientist,na,2907,0
233,Data & Analytics Consultant (NYC),$91K-$138K (Glassdoor est.),4.7,"Systems Evolution Inc.
4.7","New York, NY","Cincinnati, OH",201 to 500 employees,1992,Company - Private,Consulting,Business Services,$50 to $100 million (USD),-1,0,0,91,138,114.5,Systems Evolution Inc.,NY,0,28,1,0,0,0,1,na,na,4135,0
234,Senior Scientist - Neuroscience,$100K-$190K (Glassdoor est.),3.5,"Sunovion
3.5","Marlborough, MA","Marlborough, MA",1001 to 5000 employees,2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),"Shire, GlaxoSmithKline, Allergan",0,0,100,190,145,Sunovion,MA,1,10,1,0,0,0,1,na,senior,5391,3
235,Data Engineer,$62K-$114K (Glassdoor est.),4.4,"Eventbrite
4.4","Nashville, TN","San Francisco, CA",1001 to 5000 employees,2006,Company - Public,Internet,Information Technology,$100 to $500 million (USD),"See Tickets, TicketWeb, Vendini",0,0,62,114,88,Eventbrite,TN,0,14,1,0,1,1,1,data engineer,na,4471,3
236,Big Data Engineer - Chicago - Future Opportunity,$71K-$129K (Glassdoor est.),4.1,"Centro
4.1","Chicago, IL","Chicago, IL",501 to 1000 employees,2001,Company - Private,Internet,Information Technology,$100 to $500 million (USD),"Mediaocean, The Trade Desk, MediaMath",0,0,71,129,100,Centro,IL,1,19,1,0,1,1,0,data engineer,na,4948,3
237,Senior Data Analyst,$43K-$80K (Glassdoor est.),2.9,"National Student Clearinghouse
2.9","Herndon, VA","Herndon, VA",201 to 500 employees,1993,Nonprofit Organization,Colleges & Universities,Education,$25 to $50 million (USD),"Ellucian, Parchment, College Board",0,0,43,80,61.5,National Student Clearinghouse,VA,1,27,1,0,0,0,1,analyst,senior,5736,3
238,Data Scientist,$74K-$119K (Glassdoor est.),2.5,"comScore
2.5","Portland, OR","Reston, VA",1001 to 5000 employees,1999,Company - Public,Advertising & Marketing,Business Services,$1 to $2 billion (USD),"Nielsen, Hitwise, Coremetrics",0,0,74,119,96.5,comScore,OR,0,21,1,0,1,0,0,data scientist,na,4466,3
239,Survey Data Analyst,$55K-$97K (Glassdoor est.),4.2,"SullivanCotter
4.2","Minneapolis, MN","Chicago, IL",201 to 500 employees,1992,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,"Mercer, Korn Ferry, Integrated Healthcare Strategies",0,0,55,97,76,SullivanCotter,MN,0,28,1,0,0,0,1,analyst,na,2385,3
240,Data Scientist,$15K-$16K(Employer est.),3.9,"NPD
3.9","Port Washington, NY","Port Washington, NY",1001 to 5000 employees,1966,Company - Private,Research & Development,Business Services,$100 to $500 million (USD),-1,0,0,15,16,15.5,NPD,NY,1,54,0,0,0,0,1,data scientist,na,5019,0
241,Data Scientist,$61K-$106K (Glassdoor est.),4.3,"Bakery Agency
4.3","Austin, TX","Austin, TX",1 to 50 employees,2010,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,0,0,61,106,83.5,Bakery Agency,TX,1,10,1,0,0,0,1,data scientist,na,3111,0
242,"Risk and Analytics IT, Data Scientist",$91K-$149K (Glassdoor est.),2.7,"State of Wisconsin Investment Board
2.7","Madison, WI","Madison, WI",51 to 200 employees,1951,Government,Investment Banking & Asset Management,Finance,$50 to $100 million (USD),-1,0,0,91,149,120,State of Wisconsin Investment Board,WI,1,69,1,0,0,0,0,data scientist,na,6467,0
243,Data Scientist,$127K-$199K (Glassdoor est.),3.9,"Genentech
3.9","South San Francisco, CA","South San Francisco, CA",10000+ employees,1976,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,127,199,163,Genentech,CA,1,44,0,0,0,0,1,data scientist,na,4502,0
244,Lead Health Data Analyst - Front End,$74K-$126K (Glassdoor est.),3.4,"Blue Cross & Blue Shield of Rhode Island
3.4","Providence, RI","Providence, RI",501 to 1000 employees,1939,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable,UnitedHealth Group,0,0,74,126,100,Blue Cross & Blue Shield of Rhode Island,RI,1,81,0,0,0,1,0,analyst,senior,4837,1
245,Research Scientist,$33K-$72K (Glassdoor est.),3.8,"Boys Town
3.8","Omaha, NE","Omaha, NE",1001 to 5000 employees,1917,Nonprofit Organization,Social Assistance,Non-Profit,Unknown / Non-Applicable,"Boys & Girls Clubs of America, AdoptUSKids, Foster Care to Success",0,0,33,72,52.5,Boys Town,NE,1,103,0,0,0,0,1,na,na,4837,3
246,Medical Lab Scientist,$17-$24 Per Hour(Glassdoor est.),3.6,"Tower Health
3.6","West Reading, PA","Reading, PA",5001 to 10000 employees,2017,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,1,0,34,48,20.5,Tower Health,PA,0,3,0,0,0,0,0,na,na,2117,0
247,Junior Data Analyst,$37K-$63K (Glassdoor est.),3.3,"The HSC Health Care System
3.3","Washington, DC","Washington, DC",501 to 1000 employees,1883,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,0,0,37,63,50,The HSC Health Care System,DC,1,137,0,0,0,0,1,analyst,na,4135,0
248,SQL Data Engineer,$67K-$119K (Glassdoor est.),3.4,"Pro-Sphere Tek
3.4","Austin, TX","Alexandria, VA",201 to 500 employees,2006,Company - Private,Consulting,Business Services,$50 to $100 million (USD),-1,0,0,67,119,93,Pro-Sphere Tek,TX,0,14,1,0,0,1,0,data engineer,na,3799,0
249,Data Scientist,$72K-$117K (Glassdoor est.),3,"Ameritas Life Insurance Corp
3.0","Cincinnati, OH","Lincoln, NE",1001 to 5000 employees,1887,Company - Private,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD),-1,0,0,72,117,94.5,Ameritas Life Insurance Corp,OH,0,133,1,0,0,0,0,data scientist,na,3421,0
250,Senior Data Scientist,$116K-$185K (Glassdoor est.),4,"Autodesk
4.0","San Francisco, CA","San Rafael, CA",5001 to 10000 employees,1982,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),-1,0,0,116,185,150.5,Autodesk,CA,0,38,1,0,1,0,0,data scientist,senior,2525,0
251,Data Scientist,$78K-$126K (Glassdoor est.),3.7,"Genworth
3.7","Raleigh, NC","Richmond, VA",1001 to 5000 employees,2004,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),"MetLife, Northwestern Mutual, Prudential",0,0,78,126,102,Genworth,NC,0,16,1,0,1,1,1,data scientist,na,5558,3
252,"Scientist, Analytical Development",$42K-$82K (Glassdoor est.),4.4,"Rubius Therapeutics
4.4","Cambridge, MA","Cambridge, MA",201 to 500 employees,2013,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),-1,0,0,42,82,62,Rubius Therapeutics,MA,1,7,0,0,0,0,0,na,na,5512,0
253,Analytics Manager,$59K-$116K (Glassdoor est.),4.3,"OneMagnify
4.3","Dearborn, MI","Detroit, MI",201 to 500 employees,1967,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,0,0,59,116,87.5,OneMagnify,MI,0,53,0,0,0,0,1,manager,na,1961,0
254,Clinical Data Scientist,$63K-$105K (Glassdoor est.),4,"Pfizer
4.0","Groton, CT","New York, NY",10000+ employees,1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,63,105,84,Pfizer,CT,0,171,0,0,0,1,1,data scientist,na,5015,0
255,Data Scientist,$109K-$177K (Glassdoor est.),4,"Novetta
4.0","Herndon, VA","Mc Lean, VA",501 to 1000 employees,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"Leidos, CACI International, Booz Allen Hamilton",0,0,109,177,143,Novetta,VA,0,8,1,0,0,1,0,data scientist,na,3760,3
256,"Sr. Data Scientist, Cyber-Security LT Contract",$116K-$194K (Glassdoor est.),3.2,"Numeric, LLC
3.2","Phila, PA","Chadds Ford, PA",1 to 50 employees,-1,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),-1,0,0,116,194,155,"Numeric, LLC",PA,0,-1,1,0,1,1,1,data scientist,senior,1817,0
257,Data Engineer,$48K-$95K (Glassdoor est.),4.2,"IZEA
4.2","Winter Park, FL","Winter Park, FL",51 to 200 employees,2006,Company - Public,Advertising & Marketing,Business Services,$25 to $50 million (USD),"Linqia, Collective Bias",0,0,48,95,71.5,IZEA,FL,1,14,1,0,1,1,1,data engineer,na,10051,2
258,Data Scientist,$83K-$133K (Glassdoor est.),3.9,"Trace Data
3.9","Oakland, CA","Santa Ana, CA",51 to 200 employees,2000,Company - Private,Insurance Carriers,Insurance,$10 to $25 million (USD),-1,0,0,83,133,108,Trace Data,CA,0,20,1,0,1,0,0,data scientist,na,3029,0
259,Sr. Scientist - Digital & Image Analysis/Computational Pathology,$105K-$198K (Glassdoor est.),3.7,"Takeda Pharmaceuticals
3.7","San Diego, CA","OSAKA, Japan",10000+ employees,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,105,198,151.5,Takeda Pharmaceuticals,CA,0,239,0,0,0,0,1,na,senior,5801,3
260,Digital Marketing & ECommerce Data Analyst,$31K-$72K (Glassdoor est.),3.6,"Vionic Group
3.6","San Rafael, CA","San Rafael, CA",51 to 200 employees,2006,Subsidiary or Business Segment,"Department, Clothing, & Shoe Stores",Retail,$100 to $500 million (USD),-1,0,0,31,72,51.5,Vionic Group,CA,1,14,0,0,0,0,1,analyst,na,4353,0
261,Principal Scientist - Immunologist,$98K-$182K (Glassdoor est.),3.7,"Takeda Pharmaceuticals
3.7","Boston, MA","OSAKA, Japan",10000+ employees,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,98,182,140,Takeda Pharmaceuticals,MA,0,239,0,0,0,0,1,na,senior,2309,3
262,Senior Data Analyst,$55K-$100K (Glassdoor est.),2.8,"Dodge Data & Analytics
2.8","Hamilton, NJ","Hamilton, NJ",201 to 500 employees,2014,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1,0,0,55,100,77.5,Dodge Data & Analytics,NJ,1,6,1,0,0,0,1,analyst,senior,5894,0
263,Insurance Financial Data Analyst,$45K-$82K (Glassdoor est.),4.2,"Clearwater Analytics
4.2","Boise, ID","Boise, ID",501 to 1000 employees,2004,Company - Private,Investment Banking & Asset Management,Finance,$50 to $100 million (USD),-1,0,0,45,82,63.5,Clearwater Analytics,ID,1,16,0,0,0,0,1,analyst,na,2643,0
264,Data Scientist,$83K-$135K (Glassdoor est.),4,"Tekvalley, Corp.
4.0","San Francisco, CA","Pleasanton, CA",1 to 50 employees,-1,Company - Private,IT Services,Information Technology,Less than $1 million (USD),-1,0,0,83,135,109,"Tekvalley, Corp.",CA,0,-1,1,0,0,0,0,data scientist,na,714,0
265,Data Scientist,$70K-$122K (Glassdoor est.),3.5,"BWX Technologies
3.5","Oak Ridge, TN","Lynchburg, VA",5001 to 10000 employees,1850,Company - Public,Aerospace & Defense,Aerospace & Defense,$500 million to $1 billion (USD),-1,0,0,70,122,96,BWX Technologies,TN,0,170,1,0,0,0,0,data scientist,na,3796,0
266,Principal Data Scientist with over 10 years experience,Employer Provided Salary:$200K-$250K,-1,CA-One Tech Cloud,"San Francisco, CA","Fremont, CA",51 to 200 employees,2017,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),-1,0,1,200,250,225,CA-One Tech Cloud,CA,0,3,1,0,0,1,1,data scientist,senior,1632,0
267,Data Engineer,$70K-$132K (Glassdoor est.),3.2,"PennyMac
3.2","Agoura Hills, CA","Westlake Village, CA",1001 to 5000 employees,2008,Company - Public,Lending,Finance,$500 million to $1 billion (USD),"Nationstar Mortgage, Caliber Funding, Quicken Loans",0,0,70,132,101,PennyMac,CA,0,12,1,0,0,1,1,data engineer,na,2501,3
268,Senior Data Scientist,$73K-$124K (Glassdoor est.),3.3,"Plymouth Rock Assurance
3.3","Woodbridge, NJ","Boston, MA",1001 to 5000 employees,1982,Company - Private,Insurance Carriers,Insurance,$10 to $25 million (USD),"Arbella Insurance, Safety Insurance",0,0,73,124,98.5,Plymouth Rock Assurance,NJ,0,38,0,0,0,0,1,data scientist,senior,3239,2
269,Data Engineer I - Azure,$54K-$101K (Glassdoor est.),3.9,"Vermeer
3.9","Pella, IA","Pella, IA",1001 to 5000 employees,1948,Company - Private,Industrial Manufacturing,Manufacturing,$1 to $2 billion (USD),"Caterpillar, John Deere, CNH Industrial",0,0,54,101,77.5,Vermeer,IA,1,72,0,0,0,0,1,data engineer,na,3490,3
270,"Sr. Scientist, Quantitative Translational Sciences",$117K-$206K (Glassdoor est.),3.7,"Takeda Pharmaceuticals
3.7","Boston, MA","OSAKA, Japan",10000+ employees,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,117,206,161.5,Takeda Pharmaceuticals,MA,0,239,0,0,0,0,0,na,senior,1345,3
271,MED TECH/LAB SCIENTIST - LABORATORY,$21-$34 Per Hour(Glassdoor est.),3.6,"Beebe Healthcare
3.6","Lewes, DE","Lewes, DE",1001 to 5000 employees,1935,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1,1,0,42,68,27.5,Beebe Healthcare,DE,1,85,0,0,0,0,0,na,na,2724,0
272,Sr. Data Scientist II,$111K-$183K (Glassdoor est.),3.4,"Argo Group US
3.4","New York, NY","Hamilton, Bermuda",1001 to 5000 employees,1948,Company - Public,Insurance Carriers,Insurance,$1 to $2 billion (USD),-1,0,0,111,183,147,Argo Group US,NY,0,72,1,0,1,1,0,data scientist,senior,4835,0
273,Data Scientist,$68K-$112K (Glassdoor est.),3.5,"L&T Infotech
3.5","San Ramon, CA","Mumbai, India",10000+ employees,1997,Company - Public,IT Services,Information Technology,Unknown / Non-Applicable,"Infosys, Accenture, Capgemini",0,0,68,112,90,L&T Infotech,CA,0,23,1,0,0,0,1,data scientist,na,1231,3
274,Information Security Data Analyst,$42K-$74K (Glassdoor est.),4.3,"OceanFirst Financial
4.3","Red Bank, NJ","Toms River, NJ",501 to 1000 employees,1902,Company - Public,Banks & Credit Unions,Finance,$5 to $10 billion (USD),-1,0,0,42,74,58,OceanFirst Financial,NJ,0,118,0,0,0,1,0,analyst,na,6600,0
275,Excel / VBA / SQL Data Analyst,$44K-$78K (Glassdoor est.),4.1,"Associated Electric Cooperative
4.1","Springfield, MO","Springfield, MO",501 to 1000 employees,1961,Company - Private,Energy,"Oil, Gas, Energy & Utilities",$1 to $2 billion (USD),-1,0,0,44,78,61,Associated Electric Cooperative,MO,1,59,0,0,0,0,1,analyst,na,2886,0
276,Machine Learning Research Scientist,$81K-$159K (Glassdoor est.),2.6,"Software Engineering Institute
2.6","Pittsburgh, PA","Pittsburgh, PA",501 to 1000 employees,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1,0,0,81,159,120,Software Engineering Institute,PA,1,36,1,0,0,0,0,mle,na,2808,0
277,Data Scientist,$95K-$161K (Glassdoor est.),3.6,"Sotheby's
3.6","New York, NY","New York, NY",1001 to 5000 employees,1744,Company - Public,Auctions & Galleries,Retail,$500 million to $1 billion (USD),-1,0,0,95,161,128,Sotheby's,NY,1,276,1,0,0,0,0,data scientist,na,2041,0
278,Data Scientist,$75K-$124K (Glassdoor est.),3.5,"First Tech Federal Credit Union
3.5","Hillsboro, OR","San Jose, CA",1001 to 5000 employees,1952,Company - Private,Banks & Credit Unions,Finance,$100 to $500 million (USD),-1,0,0,75,124,99.5,First Tech Federal Credit Union,OR,0,68,1,0,1,1,1,data scientist,na,4420,0
279,Data Scientist,$72K-$120K (Glassdoor est.),3.6,"Amrock
3.6","Detroit, MI","Detroit, MI",1001 to 5000 employees,1997,Company - Private,Real Estate,Real Estate,$500 million to $1 billion (USD),-1,0,0,72,120,96,Amrock,MI,1,23,1,0,0,0,0,data scientist,na,3342,0
280,Data Scientist,$76K-$126K (Glassdoor est.),2.3,"Vanda Pharmaceuticals
2.3","Washington, DC","Washington, DC",201 to 500 employees,2003,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),-1,0,0,76,126,101,Vanda Pharmaceuticals,DC,1,17,1,0,0,0,1,data scientist,na,1727,0
281,Senior Data Scientist,$114K-$182K (Glassdoor est.),3.9,"Zest AI
3.9","Burbank, CA","Burbank, CA",51 to 200 employees,2009,Company - Private,Financial Analytics & Research,Finance,$50 to $100 million (USD),-1,0,0,114,182,148,Zest AI,CA,1,11,1,0,0,0,0,data scientist,senior,2364,0
282,"Data Scientist, Senior",$108K-$176K (Glassdoor est.),4,"Novetta
4.0","Fort Belvoir, VA","Mc Lean, VA",501 to 1000 employees,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"Leidos, CACI International, Booz Allen Hamilton",0,0,108,176,142,Novetta,VA,0,8,1,0,0,1,0,data scientist,senior,4637,3
283,Senior Data Scientist,$130K-$208K (Glassdoor est.),4.1,"CK-12 Foundation
4.1","Palo Alto, CA","Palo Alto, CA",1 to 50 employees,2007,Company - Private,K-12 Education,Education,Unknown / Non-Applicable,-1,0,0,130,208,169,CK-12 Foundation,CA,1,13,0,0,0,1,1,data scientist,senior,4743,0
284,"VP, Data Science",$83K-$166K (Glassdoor est.),3.2,"PennyMac
3.2","Phoenix, AZ","Westlake Village, CA",1001 to 5000 employees,2008,Company - Public,Lending,Finance,$500 million to $1 billion (USD),"Nationstar Mortgage, Caliber Funding, Quicken Loans",0,0,83,166,124.5,PennyMac,AZ,0,12,1,0,0,0,1,na,na,1925,3
285,Radar Data Analyst,$42K-$76K (Glassdoor est.),4.7,"DECISIVE ANALYTICS Corporation
4.7","Huntsville, AL","Arlington, VA",51 to 200 employees,1996,Company - Private,Aerospace & Defense,Aerospace & Defense,$25 to $50 million (USD),"Torch Technologies, American Systems",0,0,42,76,59,DECISIVE ANALYTICS Corporation,AL,0,24,1,0,0,0,1,analyst,na,3088,2
286,CONSULTANTâ€?DATA ANALYTICS GROUP,$37K-$68K (Glassdoor est.),4.2,"Opinion Dynamics
4.2","San Diego, CA","Waltham, MA",51 to 200 employees,1987,Company - Private,Consulting,Business Services,$10 to $25 million (USD),-1,0,0,37,68,52.5,Opinion Dynamics,CA,0,33,1,0,0,0,0,na,na,3849,0
287,Data Engineer,$52K-$99K (Glassdoor est.),4.6,"Applied Information Sciences
4.6","Houston, TX","Reston, VA",501 to 1000 employees,1982,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),-1,0,0,52,99,75.5,Applied Information Sciences,TX,0,38,0,0,1,0,0,data engineer,na,2047,0
288,Senior Data Scientist,$105K-$173K (Glassdoor est.),3.7,"Swiss Re
3.7","Armonk, NY","Zurich, Switzerland",10000+ employees,1863,Company - Public,Insurance Agencies & Brokerages,Insurance,$10+ billion (USD),"Munich Re, Hannover RE, SCOR",0,0,105,173,139,Swiss Re,NY,0,157,1,0,0,0,1,data scientist,senior,4929,3
289,"Data Engineer, Data Engineering and Artifical Intelligence",$71K-$134K (Glassdoor est.),3.7,"Takeda Pharmaceuticals
3.7","Cambridge, MA","OSAKA, Japan",10000+ employees,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,71,134,102.5,Takeda Pharmaceuticals,MA,0,239,1,0,1,1,1,data engineer,na,4475,3
